date,close,high,low,open,volume,ticker,close_log,high_log,low_log,open_log,volume_log,date_encoded,ticker_encoded
30/10/20,107.66405487060548,109.75207472429196,106.52778618608164,109.45100657179346,130600.0,QQQM,4.6790157760925615,4.698223955870377,4.668405854275867,4.69547702056243,11.779894495824468,1454,3
2/11/20,107.7029266357422,109.00429295933344,106.53751632727072,108.43130529999276,74100.0,QQQM,4.679376757755461,4.69138726640159,4.668497189102148,4.686116841592881,11.213170811284177,705,3
3/11/20,110.1609344482422,110.3541951118271,108.10107793176564,108.48954794407608,61800.0,QQQM,4.701942337030048,4.703695148399053,4.683066696212149,4.686653836027596,11.031658643445782,1395,3
4/11/20,114.3943099975586,115.134343805487,112.62677788390752,113.0929361284684,109700.0,QQQM,4.739651339925154,4.746099653544638,4.7240795016765595,4.728209924305679,11.605504646263322,1553,3
5/11/20,117.43405151367188,117.80213077363352,116.55999571518618,117.03587506680354,146500.0,QQQM,4.765876912303344,4.769006359115305,4.758406125126363,4.762480512300665,11.894780707439258,1617,3
6/11/20,117.51172637939452,117.72538524923252,115.64221867776097,117.152390333808,47100.0,QQQM,4.7665381275781975,4.768354668574742,4.75050110303951,4.763475568790101,10.760028280004509,1680,3
9/11/20,115.08383178710938,119.17246323404048,115.08383178710938,118.68687744590922,154000.0,QQQM,4.745660834853992,4.78057171480636,4.745660834853992,4.776488743237288,11.944707881395766,1869,3
10/11/20,112.96375274658205,114.28745844742738,112.02559779072824,113.77273875581454,84200.0,QQQM,4.727066995099808,4.73871683991115,4.718727396884064,4.734202939003505,11.340950200230418,75,3
11/11/20,115.6762237548828,115.76362562261524,114.08350328319509,114.08350328319509,65800.0,QQQM,4.750795113988305,4.751550402000482,4.7369306651986385,4.7369306651986385,11.094375117313408,138,3
12/11/20,115.00614166259766,116.4823266768636,114.598251359755,116.03558862001906,44900.0,QQQM,4.744985532698932,4.757739559153272,4.7414325455233435,4.753896942501784,10.712193073730345,201,3
13/11/20,116.1035614013672,116.16959442769162,114.89250888188212,115.75393905170998,39900.0,QQQM,4.754482563525076,4.755051144322695,4.743996985878843,4.7514667230716325,10.594131602877955,264,3
16/11/20,116.60855102539062,117.01741187768378,115.59853186879069,116.0161358719094,47000.0,QQQM,4.758822607637277,4.7623227431926205,4.750123256060664,4.753729283776577,10.757902880692196,453,3
17/11/20,116.59883880615234,117.15240622151006,116.40460748511276,117.08442451820122,29000.0,QQQM,4.758739315085949,4.76347570440578,4.757072117719379,4.762895251664826,10.275051108968611,516,3
18/11/20,116.10160064697266,116.99702528440032,115.96563723728951,116.40461010958802,35200.0,QQQM,4.754465675404439,4.762148509554882,4.753293916508358,4.7570721402655245,10.468801361586188,579,3
19/11/20,116.6668472290039,116.6668472290039,115.38490095197602,115.54029197195597,52700.0,QQQM,4.759322413491328,4.759322413491328,4.748273504542827,4.749619317370491,10.872370734529454,642,3
20/11/20,115.94816589355467,116.83096488545648,115.94816589355467,116.60856281620536,37000.0,QQQM,4.753143245495836,4.760728145579284,4.753143245495836,4.758822708751767,10.51867319162636,769,3
23/11/20,115.86077117919922,116.70568570242644,114.9478675330492,116.31721559282316,50500.0,QQQM,4.752389221776132,4.759655258777731,4.7444786997804735,4.7563210760229735,10.829728615263452,958,3
24/11/20,117.55059051513672,117.61857221870764,115.64223480651307,116.34634001925856,90900.0,QQQM,4.766868798496529,4.767446950025193,4.75050124251064,4.756571432607708,11.41751528016557,1021,3
25/11/20,118.21002960205078,118.43339490545762,117.69822178898016,117.89051185578882,44200.0,QQQM,4.77246295418143,4.774350734247205,4.768123906157033,4.769756328102981,10.696480068065789,1084,3
27/11/20,119.21129608154295,119.74544334548474,118.89274899912677,119.01706475435516,35500.0,QQQM,4.7808975159260125,4.785368184172352,4.778221817809605,4.779266884127648,10.477287975463508,1210,3
30/11/20,119.46380615234376,119.60948335662758,117.64771281243291,119.42495840390472,84000.0,QQQM,4.783013448108702,4.784232130652559,4.767694674376095,4.782688210972886,11.33857207782545,1459,3
1/12/20,121.1245117,121.70721314192676,120.11352182280532,120.49324875637076,92800.0,QQQM,4.796819038830256,4.801618268096803,4.788437310781731,4.791593724443058,11.438201918774292,16,3
2/12/20,121.24105072021484,121.3187462211852,119.88141650048732,120.58066119031908,140900.0,QQQM,4.797780718600539,4.798421348289442,4.786503058365368,4.792318916462373,11.85580569788677,710,3
3/12/20,121.41584777832033,121.99175468337522,121.14392096598576,121.34786607523668,93200.0,QQQM,4.799221411936859,4.803953457886819,4.796979268256877,4.798661347141494,11.442503000673682,1400,3
4/12/20,121.83346557617188,121.91116107690476,121.18278242879822,121.4450029,74300.0,QQQM,4.8026550759616695,4.8032925915814495,4.797300004375523,4.799461509274394,11.215866230705851,1558,3
7/12/20,122.20249938964844,122.68711445311436,121.86259088056656,121.99855428419932,76700.0,QQQM,4.805679499798775,4.809637329520194,4.8028941057183,4.8040091945335295,11.247656987355347,1748,3
8/12/20,122.95516967773438,123.06685232437115,121.69652632974868,122.38702783610933,54800.0,QQQM,4.8118198147708044,4.812727722554015,4.801530456691702,4.807188382730632,10.911445472936107,1811,3
9/12/20,120.2795867919922,122.96973595152788,119.81245799103664,122.94059458307429,148700.0,QQQM,4.789818922730259,4.811938275922783,4.785927670183259,4.811701267835106,11.909686132448247,1874,3
10/12/20,120.67777252197266,121.07594898358764,118.9112113284588,119.40553282005042,128300.0,QQQM,4.793123956397384,4.79641802623989,4.778377091332752,4.782525538411291,11.762126550603728,80,3
11/12/20,120.3961181640625,120.4446723,119.07532448353668,119.98822795934268,54200.0,QQQM,4.790787291192691,4.79119049645125,4.779756271718162,4.787393637631082,10.900436187427738,143,3
14/12/20,121.28961181640624,122.07625838486013,120.94970326271944,120.94970326271944,184100.0,QQQM,4.798181171857314,4.804645918187529,4.795374783665011,4.795374783665011,12.123234367221169,332,3
15/12/20,122.5909652709961,122.5909652709961,121.3964212259747,122.26076315234768,64300.0,QQQM,4.808853328054173,4.808853328054173,4.799061398997918,4.806156166625493,11.071314910225711,395,3
16/12/20,123.25137329101562,123.57185424097268,122.3481835386998,122.7949215202447,84900.0,QQQM,4.814225955181338,4.816822802595268,4.806870943343651,4.810515659159538,11.349229372299439,458,3
17/12/20,124.07686614990234,124.10308819390194,123.43588943831251,123.9409027400712,57900.0,QQQM,4.820901261859308,4.82111257662215,4.815721907421966,4.819804861193664,10.966472663561087,521,3
18/12/20,123.75637817382812,124.4167750562272,122.72693880781932,124.4167750562272,84300.0,QQQM,4.81831494091923,4.823637018932811,4.809961877805227,4.823637018932811,11.342137143989946,584,3
21/12/20,123.43147277832033,123.60656697703782,121.38871207424756,122.68246324135752,85100.0,QQQM,4.815686125778309,4.817103674494378,4.798997893035877,4.80959941763396,11.351582314561465,837,3
22/12/20,123.7719268798828,124.18048494208038,122.84782317988248,123.7816563965045,59000.0,QQQM,4.818440572661197,4.821736031083578,4.810946379476723,4.818519177999871,10.985292722887856,900,3
23/12/20,123.20775604248048,124.02485742320911,123.15911587491192,124.02485742320911,69000.0,QQQM,4.8138720040081076,4.820482008605392,4.813477144359795,4.820482008605392,11.141861783579396,963,3
24/12/20,123.72332000732422,123.89841423588938,123.31378964998588,123.49958560692774,32000.0,QQQM,4.8180477823042525,4.819461989811379,4.814732242116272,4.81623780065291,10.373491181781864,1026,3
28/12/20,124.9781494140625,125.15227142746458,124.09295620169642,124.92950924375148,59200.0,QQQM,4.828138917334681,4.829531167353229,4.821030931548106,4.827749652186214,10.988676820872097,1278,3
29/12/20,125.12407684326172,125.76607666101766,124.75831817891144,125.5618087144716,66600.0,QQQM,4.829305859732138,4.834423647019094,4.826378411197566,4.832798137050563,11.106459856528481,1341,3
30/12/20,125.02677154541016,125.83415075881648,124.8419478306324,125.83415075881648,89900.0,QQQM,4.828527886733956,4.834964776096425,4.827048519897267,4.834964776096425,11.406453220459712,1464,3
31/12/20,125.39643096923828,125.48689841618024,124.70092258059093,125.26996950115866,73500.0,QQQM,4.831480166623445,4.832201358032094,4.825918251059512,4.830471164391224,11.205040685200927,1516,3
4/1/21,123.61630249023438,126.06762139118428,122.03072510786868,126.06762139118428,160800.0,QQQM,4.817182433496105,4.8368184406993135,4.804272858172055,4.8368184406993135,11.987916635727004,1543,3
5/1/21,124.60365295410156,124.67660579084252,123.30504050997452,123.30504050997452,66600.0,QQQM,4.825137923372253,4.825723231163499,4.814661289383188,4.814661289383188,11.106459856528481,1607,3
6/1/21,122.8867416381836,124.58904350432634,122.3322778986407,122.92565228569768,469300.0,QQQM,4.811263131486399,4.825020669134873,4.8067409318176955,4.8115797196552705,13.058997501782509,1670,3
7/1/21,125.93146514892578,126.1979842237918,124.10270138327124,124.10270138327124,97100.0,QQQM,4.835737831579834,4.837851977109433,4.821109459767936,4.821109459767936,11.483496654279417,1733,3
8/1/21,127.56564331054688,127.62400557373655,125.97034379748374,126.96254680039344,78400.0,QQQM,4.848631081603438,4.849088484671802,4.836046512561755,4.84389213588143,11.269579206338499,1796,3
11/1/21,125.65904998779295,126.7582553454846,125.4470044041808,126.44698501551606,69500.0,QQQM,4.833572286766316,4.84228177128121,4.831883393724465,4.839823129538053,11.149082031552883,128,3
12/1/21,125.62015533447266,126.09680522185796,124.46258763860476,125.76606099239928,122100.0,QQQM,4.833262713568001,4.837049907375212,4.82400516985058,4.834423522433675,11.712595660098795,191,3
13/1/21,126.3010711669922,126.60261941725288,125.40614851228818,125.48396980959654,56600.0,QQQM,4.838668510452644,4.841053199995658,4.831557658195301,4.832178019812766,10.943764264191275,254,3
14/1/21,125.62015533447266,126.86137758660446,125.48397177277614,126.71936076716987,90000.0,QQQM,4.833262713568001,4.843094975256081,4.83217803545763,4.841974883602397,11.407564949312402,317,3
15/1/21,124.60851287841795,125.97034854717516,124.22913588903816,125.31861184549167,102700.0,QQQM,4.825176925676179,4.836046550266593,4.822127730466372,4.830859389143386,11.53956739591665,380,3
19/1/21,126.48590087890624,126.63180654145545,125.28650586690728,125.67852157937796,82300.0,QQQM,4.840130846453231,4.841283714659857,4.830603161504836,4.8337272305059455,11.318126386665162,632,3
20/1/21,129.4430389404297,129.7737683067996,127.86718371656612,128.1006475978888,120500.0,QQQM,4.863240930633704,4.86579269067846,4.850992097997488,4.852816264298878,11.699405031912846,759,3
21/1/21,130.49359130859375,130.70954057820202,129.4235818992329,130.05585951190548,159700.0,QQQM,4.871324116810466,4.872977613973764,4.863090605797151,4.8679640467190115,11.981052334203104,822,3
22/1/21,130.1336669921875,130.4741332661877,129.85157781539033,129.96830232401086,124900.0,QQQM,4.868562129844391,4.871174994596416,4.866392089096854,4.867290592447795,11.73526869611367,885,3
25/1/21,130.9605255126953,131.98189480751776,128.6453901129216,131.6219842881192,155200.0,QQQM,4.874895945827395,4.8826647526298945,4.857059705306277,4.879934058800362,11.952469886731256,1074,3
26/1/21,131.35935974121094,131.6725894044858,130.80490330982053,131.57336463554336,75600.0,QQQM,4.877936771614978,4.880318458040195,4.873706925398614,4.8795646020198555,11.233211562167625,1137,3
27/1/21,127.86722564697266,130.58119035182523,126.94312160007298,130.58119035182523,148600.0,QQQM,4.850992425918996,4.871995181598583,4.8437391247219646,4.871995181598583,11.909013411265796,1200,3
28/1/21,128.48004150390625,130.40607065082563,128.0306282710364,128.31467678934771,88600.0,QQQM,4.855773573236275,4.870653202479694,4.85226951866339,4.854485659384188,11.391887136593173,1263,3
29/1/21,125.84386444091795,128.0617191841866,125.08512544153096,127.9255356418067,119300.0,QQQM,4.835041967440282,4.852512328834111,4.828994509056865,4.851448341837416,11.689396608086007,1326,3
1/2/21,128.92747497558594,129.2582191950133,126.42753077393034,127.34191245025772,131300.0,QQQM,4.8592500367710745,4.861812102817468,4.839669264752088,4.846875692932659,11.785240060290887,22,3
2/2/21,131.04318237304688,131.35932115133377,130.10448813310978,130.17258732625407,111600.0,QQQM,4.875526905318471,4.8779364778416,4.868337882487689,4.868861164798112,11.622676328929348,716,3
3/2/21,130.56170654296875,132.00136356954013,130.56170654296875,132.00136356954013,93100.0,QQQM,4.871845962078356,4.88281225260529,4.871845962078356,4.88281225260529,11.441429463265159,1406,3
4/2/21,131.95272827148438,131.97218730905956,130.51307119175058,131.19398907791543,76200.0,QQQM,4.882443739290971,4.882591198181449,4.871473384135724,4.876677060505538,11.241116741674738,1564,3
5/2/21,132.47801208496094,132.8525131938158,131.7873572914083,132.54609644889092,182400.0,QQQM,4.886416685127031,4.889239589556552,4.881189694033532,4.8869304826513735,12.113957356622368,1628,3
8/2/21,133.30484008789062,133.38169660593758,132.48773863588514,133.26593685617934,105200.0,QQQM,4.892638536262094,4.89321491721576,4.886490102547223,4.892346657066382,11.563618579285746,1817,3
9/2/21,133.27565002441406,133.81066219270355,133.11028532565103,133.11028532565103,101700.0,QQQM,4.892419540013862,4.896425832058135,4.8911779975894305,4.8911779975894305,11.52978258203665,1880,3
10/2/21,132.9449005126953,133.966284526189,131.8067919866515,133.89818533193923,104500.0,QQQM,4.889934760523882,4.89758816027879,4.881337153264563,4.89707970019259,11.556942350387002,86,3
11/2/21,133.69296264648438,133.8884881156525,132.77956051168832,133.82040375164476,136200.0,QQQM,4.8955458473185995,4.897007275256979,4.888690313387119,4.89649863047495,11.821879672697548,149,3
12/2/21,134.520752,134.520752,133.0227328272963,133.29509994108332,87100.0,QQQM,4.9017184771032465,4.9017184771032465,4.8905200371295,4.892565466877228,11.374812162840595,212,3
16/2/21,134.15113830566406,135.14332657054587,133.6920029857109,134.95851766521056,106500.0,QQQM,4.8989670621555295,4.906335893556939,4.895538669197936,4.904967454665321,11.575900264131617,464,3
17/2/21,133.4896240234375,133.51880514924218,132.00132723583022,133.04217019917093,105000.0,QQQM,4.894023752148861,4.894242330461248,4.882811977352717,4.890666147132647,11.56171562913966,527,3
18/2/21,132.9254608154297,133.16864681387935,131.31751511242365,132.1278184588204,99800.0,QQQM,4.889788526116984,4.891616346118876,4.877618170069527,4.883769775723113,11.510923462299555,590,3
19/2/21,132.2542724609375,133.59664900342298,132.00134953737629,133.59664900342298,93500.0,QQQM,4.884726376159399,4.89482517847827,4.88281214630211,4.89482517847827,11.44571671527678,653,3
22/2/21,128.93719482421875,130.9410446954715,128.86909563301472,130.6297596,156800.0,QQQM,4.859325423978209,4.874747181409951,4.858797126606821,4.872367059184446,11.962726386898444,906,3
23/2/21,128.55783081054688,129.14146821495737,124.39934936646428,126.80688891152896,210100.0,QQQM,4.856378848313563,4.860908456306353,4.823496950118285,4.842665369482637,12.255338886833092,969,3
24/2/21,129.6083984,129.66676069477185,126.31468615369737,127.34190344178393,163900.0,QQQM,4.864517584287721,4.864967780102556,4.838776302514887,4.846875622190246,12.00701176473192,1032,3
25/2/21,125.02677154541016,129.4624813285006,124.48203733947189,128.57728082240394,250600.0,QQQM,4.828527886733956,4.8633911196917605,4.824161427097817,4.856530130740693,12.431613321444106,1095,3
26/2/21,126.18437957763672,127.41003193363552,124.40328368981824,126.27873588435284,178100.0,QQQM,4.8377441673087525,4.847410483630065,4.823528576177109,4.838491653221195,12.090100469277752,1158,3
1/3/21,129.33604431152344,129.47222787311216,127.21058627677444,127.65318656266156,91900.0,QQQM,4.862414011907054,4.863466401562207,4.845843872889317,4.849317106655677,11.428456308343778,28,3
2/3/21,127.23492431640624,129.73486879889467,127.23492431640624,129.73486879889467,93700.0,QQQM,4.846035175456607,4.865492897125304,4.846035175456607,4.865492897125304,11.447853468226514,722,3
3/3/21,123.58712005615234,127.05008609397524,123.58712005615234,126.7679969,142900.0,QQQM,4.816946332928264,4.844581387404474,4.816946332928264,4.842358619768765,11.869900363917958,1412,3
4/3/21,121.50546264648438,124.7057840348077,119.99770640290318,123.55794576085152,206300.0,QQQM,4.7999592218233,4.825957235209405,4.787472629290244,4.816710242473941,12.237086699059343,1570,3
5/3/21,123.51902770996094,123.73205293132705,118.99576694336687,122.96456396576212,223100.0,QQQM,4.816395214726387,4.818118364113834,4.779087920574354,4.81189621602493,12.315375380420624,1634,3
8/3/21,119.89070129394533,123.90813145260128,119.88097177567262,123.30503490575802,160400.0,QQQM,4.7865805051806865,4.819540415638993,4.786499348652449,4.814661243933167,11.985425974414552,1823,3
9/3/21,124.74468994140624,125.37696757402902,122.64355943953257,122.90619704154308,169500.0,QQQM,4.826269168125737,4.831324939670655,4.80928225762194,4.811421438747011,12.040608205802641,1886,3
10/3/21,124.21941375732422,126.4664501658346,124.02486791349018,126.4664501658346,177200.0,QQQM,4.822049467729618,4.839977056911212,4.820482093187474,4.839977056911212,12.085034317153118,92,3
11/3/21,127.21546936035156,127.79912174443386,125.96841370821174,126.40808999429296,144500.0,QQQM,4.8458822579797545,4.85045966981054,4.836031190669315,4.839515482784051,11.881034786534624,155,3
12/3/21,126.08708190917967,126.13572208137684,124.53847797697118,125.42562306456732,119700.0,QQQM,4.8369727944970355,4.837358486607587,4.824614728211535,4.8317129379845865,11.692743891546064,218,3
15/3/21,127.46836853027344,127.52674563890156,125.76704614401052,126.3108156264898,91200.0,QQQM,4.847868243860437,4.848326112316765,4.83443135561017,4.838745660104041,11.420810176062423,407,3
16/3/21,128.13955688476562,129.55976958826162,127.60163553418715,128.33410270695683,144600.0,QQQM,4.853119958149376,4.864142315884301,4.8489131884945875,4.854637040720848,11.881726588706801,470,3
17/3/21,128.65513610839844,129.28742871248656,126.24273476916888,126.96257078457914,69200.0,QQQM,4.857135461043155,4.862038055316254,4.838206520116792,4.843892324788978,11.144756141605761,533,3
18/3/21,124.77386474609376,127.05980401519707,124.540400865647,126.80689594355027,155600.0,QQQM,4.826503016905897,4.844657873378494,4.824630168209376,4.842665424937204,11.955043890726428,596,3
19/3/21,125.2699737548828,125.8147080314226,123.79140610936852,124.7738796479403,128400.0,QQQM,4.830471198347679,4.834810253421249,4.818597940307615,4.826503136336722,11.762905670237998,659,3
22/3/21,127.56552124023438,128.34466927520265,126.12410703520136,126.32863915302292,74100.0,QQQM,4.848630124681435,4.8547193737331975,4.837266398650306,4.838886758623892,11.213170811284177,912,3
23/3/21,126.90326690673828,128.4615482610067,126.77665106670504,128.03303091976738,91100.0,QQQM,4.843425118334901,4.855629624232547,4.842426885194818,4.8522882846900774,11.41971308324805,975,3
24/3/21,124.8580093383789,127.7018873986367,124.8580093383789,127.7018873986367,130400.0,QQQM,4.827177166357209,4.849698542871611,4.827177166357209,4.849698542871611,11.77836192847469,1038,3
25/3/21,124.64373016357422,125.09173766675104,123.06595879372937,124.08858962371316,165200.0,QQQM,4.825459509174412,4.829047369462415,4.812720461997101,4.820995742968961,12.014912140069015,1101,3
26/3/21,126.5526351928711,126.5526351928711,124.03014926812494,124.58528981055848,76200.0,QQQM,4.840658310107962,4.840658310107962,4.8205246753105495,4.824990540078495,11.241116741674738,1164,3
29/3/21,126.27996063232422,126.82341309628596,125.10831819586868,126.1338619921315,151900.0,QQQM,4.838501351940647,4.842795670827938,4.829179907635397,4.837343739770372,11.930977688583864,1349,3
30/3/21,125.84166717529295,125.95365976139873,124.7021545004765,125.6371350677328,106300.0,QQQM,4.835024507035539,4.835914059632509,4.825928130006476,4.833397871702189,11.57402056433004,1470,3
31/3/21,127.7993164,128.2814078329571,126.58190180465184,126.61111856620876,159400.0,QQQM,4.850461192946343,4.85422634945258,4.840889543761484,4.8411203302313774,11.979172045338252,1522,3
1/4/21,129.91273498535156,129.94195174434782,129.1043699774158,129.19202025440458,99100.0,QQQM,4.866862955709991,4.86708782569011,4.86062114683367,4.861299826704299,11.50388472031808,34,3
5/4/21,132.5520782470703,132.7176448126938,130.90613169449895,131.04248150507212,166500.0,QQQM,4.8869756115790794,4.888223900190481,4.87448051440471,4.875521556929975,12.022750588402635,1640,3
6/4/21,132.35243225097656,133.15592280814647,132.11380891555058,132.47417369482096,75600.0,QQQM,4.885468305920013,4.891520793494793,4.883663739869322,4.886387710916995,11.233211562167625,1703,3
7/4/21,132.7176513671875,133.05851847994734,131.93850318499773,132.3378186717596,139000.0,QQQM,4.888223949577234,4.890789020026198,4.882335929066115,4.885357885689719,11.842229212112828,1766,3
8/4/21,134.09088134765625,134.13958089469986,133.60391559925074,133.9642803585612,99800.0,QQQM,4.898517789076694,4.898880906279502,4.894879569050689,4.897573199927934,11.510923462299555,1829,3
9/4/21,134.88949584960938,134.9859141049241,133.28251502035516,133.60389929739523,89100.0,QQQM,4.904455893981901,4.905170433031111,4.892471048441236,4.894879447034381,11.3975146134589,1892,3
12/4/21,134.78236389160156,134.9089797272848,134.03243256342293,134.61679733933082,94400.0,QQQM,4.903661358254321,4.904600326804716,4.89808180472079,4.902432203921699,11.455296352133592,224,3
13/4/21,136.3211669921875,136.43803399415722,135.3764524302322,135.39593521756467,73400.0,QQQM,4.91501362372649,4.915870548139662,4.90805943420345,4.908203339477805,11.203679214602607,287,3
14/4/21,134.65574645996094,136.50622498772807,134.35383011169185,136.50622498772807,164200.0,QQQM,4.9027214953611615,4.9163702178908695,4.900476843115818,4.9163702178908695,12.008840476000465,350,3
15/4/21,136.68150329589844,136.83733585711147,135.84392185564224,135.84392185564224,148200.0,QQQM,4.917653425839653,4.918792890883863,4.911506593286161,4.911506593286161,11.906317991844123,413,3
16/4/21,136.92501831054688,136.97371785500854,136.17996134942837,136.94450110053444,64800.0,QQQM,4.919433464396611,4.919789066949997,4.913977256235045,4.91957574229641,11.079060882340366,476,3
19/4/21,135.68814086914062,136.66207234872613,134.8895099225933,136.28222480511337,88000.0,QQQM,4.91035917075322,4.917511253504641,4.9044559983116205,4.914727917909828,11.385092093460344,665,3
20/4/21,134.6459961,135.8030298732181,133.8493269843607,135.47384360545797,94300.0,QQQM,4.902649083204653,4.911205526165968,4.896714741820442,4.9087785855638035,11.454236468621549,792,3
21/4/21,135.7660369873047,135.84882769867036,133.91557319304297,134.12983929903297,92000.0,QQQM,4.910933088022921,4.911542706454706,4.897209550587312,4.898808280814667,11.429543856031177,855,3
22/4/21,134.2467498779297,135.99983001351308,133.7208332677643,135.72713031031336,95300.0,QQQM,4.899679523620536,4.912653635834632,4.8957542929695474,4.910646475452558,11.464785089642293,918,3
23/4/21,135.86338806152344,136.3600875711399,134.52716042165974,134.57779187991494,77100.0,QQQM,4.911649881340652,4.915299089474981,4.901766114876038,4.902142410134966,11.25285855955142,981,3
26/4/21,136.73995971679688,136.81787601046676,135.6832524923661,136.04847675962358,71000.0,QQQM,4.918081017888536,4.918650669242662,4.910323143545529,4.913011268985935,11.170435156023453,1170,3
27/4/21,136.04843139648438,136.9249634012316,135.77573189007376,136.9249634012316,86000.0,QQQM,4.9130109355522364,4.9194330633791274,4.911004494369085,4.9194330633791274,11.362102575235644,1233,3
28/4/21,135.61996459960938,136.36989603352464,135.47388081554212,136.02901405601344,98000.0,QQQM,4.909856596229334,4.915371017484211,4.908778860229954,4.912868201629757,11.49272275765271,1296,3
29/4/21,136.14585876464844,137.17823849320826,134.87975988091063,137.11979012814723,105500.0,QQQM,4.913726801945077,4.921281091146103,4.904383714009602,4.92085492427761,11.566466231898259,1355,3
30/4/21,135.21090698242188,136.06797142659607,134.95378170476368,135.17194140167862,151000.0,QQQM,4.9068358333018836,4.913154550784119,4.904932362078147,4.906547608059448,11.925035115797062,1476,3
3/5/21,134.53890991210938,136.0679896492434,134.3733433243143,135.78554116458017,155700.0,QQQM,4.90185345023157,4.913154684707231,4.900622070056639,4.911076737913979,11.95568635782209,1424,3
4/5/21,132.26963806152344,133.49680129434287,130.60422347557665,133.49680129434287,179900.0,QQQM,4.884842551673159,4.89407751721125,4.872171555336102,4.89407751721125,12.100156419938624,1582,3
5/5/21,131.70474243164062,133.3019893740785,131.3443925599426,133.1169400255803,100600.0,QQQM,4.880562617452779,4.892617151109898,4.877822824393795,4.891227990222016,11.518907536647776,1645,3
6/5/21,132.69815063476562,132.7273673873087,130.7308050844545,131.60735224378766,96900.0,QQQM,4.888077004803714,4.888297155095809,4.8731402859305,4.87982288544454,11.481434797878858,1708,3
7/5/21,133.8474121,134.6849938764031,133.40428631087528,133.96429400639025,177400.0,QQQM,4.8967004354499775,4.902938673174816,4.893384264231257,4.897573301804556,12.086162348857616,1771,3
10/5/21,130.44837951660156,133.25330682072897,130.29254691948017,133.25330682072897,169000.0,QQQM,4.870977589248789,4.892251879403909,4.86978228310483,4.892251879403909,12.037653993905211,103,3
11/5/21,130.26332092285156,130.52628655420946,127.68240873308451,128.0135418327125,145000.0,QQQM,4.8695579473645285,4.871574636012715,4.849545998914249,4.852136053891727,11.884489021402711,166,3
12/5/21,126.8643035888672,129.0215730154315,126.52343650264616,128.2083337269773,210800.0,QQQM,4.843118039553311,4.85997962305761,4.840427559803053,4.853656548044443,12.258665095649345,229,3
13/5/21,127.7993164,128.9095979284668,126.8740843,128.0135825650127,105100.0,QQQM,4.850461192946343,4.859111367440505,4.843195132430105,4.8521363720791095,11.562667556865042,292,3
14/5/21,130.69183349609375,130.99374979816417,128.9874538518797,129.29910411623877,106100.0,QQQM,4.872842135863153,4.875149610598528,4.859715142669734,4.862128357031756,11.572137324602075,355,3
17/5/21,129.82505798339844,130.15619109120232,128.76347632901997,129.99062453730036,70800.0,QQQM,4.866187836357654,4.868735199200508,4.857977204582929,4.867462328911043,11.16761427968181,544,3
